SeqID,Length,Phob,Phob_N,TOP,TOP_N,GPCRHMM,SAM,SAM1,SAM2,SVM_AA,SVM_di,PLS_ACC
jgi|Suipic1|10312|CE10311_561,175,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1031465|CE1031464_18404,302,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suipic1|1031595|CE1031594_8098,210,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1031783|CE1031782_1186,220,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1031961|CE1031960_8099,511,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1034179|CE1034178_94,118,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1034616|CE1034615_54,73,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1035326|CE1035325_25,127,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1035339|CE1035338_9590,148,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1038200|CE1038199_1344,99,0,OUT,0,IN,R,R,R,R,R,R,G
jgi|Suipic1|1038520|CE1038519_1466,130,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1038905|CE1038904_1437,382,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suipic1|104058|CE104057_4298,206,2,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1040860|CE1040859_73,75,1,IN,0,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1041141|CE1041140_331,97,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1041166|CE1041165_568,114,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1043234|CE1043233_4607,439,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1043660|CE1043659_12157,338,4,IN,7,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1043818|CE1043817_860,338,4,IN,6,IN,R,R,R,R,R,R,R
jgi|Suipic1|1043856|CE1043855_11688,769,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suipic1|1044423|CE1044422_464,228,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Suipic1|1044599|CE1044598_1877,686,12,IN,12,OUT,R,R,R,R,G,G,G
jgi|Suipic1|1045446|CE1045445_25,131,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1046662|CE1046661_3027,109,0,IN,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1047636|CE1047635_48,111,0,IN,0,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1048018|CE1048017_617,268,7,OUT,7,OUT,R,R,R,R,G,G,G
jgi|Suipic1|1048082|CE1048081_56,313,0,OUT,1,IN,R,R,R,R,G,R,R
jgi|Suipic1|1048141|CE1048140_60,159,2,IN,1,IN,R,R,R,R,G,R,G
jgi|Suipic1|1048297|CE1048296_184,118,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1049246|CE1049245_246,306,8,IN,8,IN,R,R,R,R,G,G,G
jgi|Suipic1|1051522|CE1051521_1898,211,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1051975|CE1051974_594,81,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1051989|CE1051988_1782,196,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1052316|CE1052315_105,120,2,IN,2,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1053556|CE1053555_1620,307,5,OUT,5,OUT,R,R,R,R,G,G,G
jgi|Suipic1|1054039|CE1054038_11781,480,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1054108|CE1054107_1578,280,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1054774|CE1054773_39,111,1,OUT,3,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1055640|CE1055639_363,510,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1055919|CE1055918_340,320,7,OUT,7,OUT,G,R,R,R,G,G,G
jgi|Suipic1|1056106|CE1056105_11940,452,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1056109|CE1056108_3271,575,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suipic1|1056150|CE1056149_6950,333,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1057192|CE1057191_834,53,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1057589|CE1057588_5180,450,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Suipic1|1057698|CE1057697_20685,459,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1057854|CE1057853_5161,539,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1057950|CE1057949_3691,310,0,OUT,0,OUT,R,R,R,R,G,R,G
jgi|Suipic1|1058044|CE1058043_96,85,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1058304|CE1058303_2286,283,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1058429|CE1058428_5174,227,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1059093|CE1059092_50,127,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1060242|CE1060241_61,109,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1060566|CE1060565_9055,208,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Suipic1|1061256|CE1061255_6008,158,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1061290|CE1061289_16902,820,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1061659|CE1061658_2280,1731,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1062795|CE1062794_49,72,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Suipic1|106288|CE106287_2075,169,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|106393|CE106392_8309,261,1,OUT,2,IN,R,R,R,R,R,R,G
jgi|Suipic1|1064276|CE1064275_5208,671,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1064294|CE1064293_9611,184,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1064480|CE1064479_450,227,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1065099|CE1065098_256,556,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Suipic1|1065292|CE1065291_1946,358,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1066437|CE1066436_8389,129,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1066868|CE1066867_2913,317,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1067995|CE1067994_2928,541,8,IN,8,IN,R,R,R,R,G,G,G
jgi|Suipic1|1068072|CE1068071_4163,531,0,OUT,0,OUT,R,R,R,R,R,G,G
jgi|Suipic1|1068090|CE1068089_1039,141,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|106930|CE106929_4864,120,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Suipic1|1069524|CE1069523_336,255,0,OUT,2,OUT,R,R,R,R,G,R,G
jgi|Suipic1|1070799|CE1070798_132,271,7,OUT,7,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1071514|CE1071513_6812,974,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1071660|CE1071659_228,183,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1071873|CE1071872_63,80,1,OUT,2,IN,R,R,R,R,G,R,G
jgi|Suipic1|107273|CE107272_7708,196,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1072946|CE1072945_87,103,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Suipic1|1074062|CE1074061_806,222,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1074143|CE1074142_922,193,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1074184|CE1074183_622,379,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suipic1|1074316|CE1074315_532,77,0,OUT,1,IN,R,R,R,R,R,R,G
jgi|Suipic1|1074334|CE1074333_179,125,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1074614|CE1074613_1382,213,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1074789|CE1074788_435,98,1,IN,1,IN,R,R,R,R,R,R,G
jgi|Suipic1|1075111|CE1075110_137,201,1,IN,3,IN,R,R,R,R,G,R,G
jgi|Suipic1|1075145|CE1075144_84,69,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1076361|CE1076360_329,81,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1079193|CE1079192_702,98,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Suipic1|1079232|CE1079231_1265,168,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1079438|CE1079437_7041,520,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1079518|CE1079517_2530,421,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1079527|CE1079526_2687,126,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1079539|CE1079538_20303,360,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1080716|CE1080715_364,108,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1081714|CE1081713_27522,145,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1081715|CE1081714_48170,411,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1082874|CE1082873_95,90,0,OUT,2,IN,R,R,R,R,G,R,G
jgi|Suipic1|1083003|CE1083002_39,72,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1083119|CE1083118_15358,524,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1083840|CE1083839_125,148,0,OUT,1,IN,R,R,R,R,G,R,R
jgi|Suipic1|1083856|CE1083855_343,136,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1084032|CE1084031_1138,110,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1084621|CE1084620_7069,156,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1085075|CE1085074_11445,239,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1085273|CE1085272_1528,241,7,OUT,7,OUT,R,R,R,R,G,G,G
jgi|Suipic1|1085751|CE1085750_1508,113,3,IN,3,IN,R,R,R,R,G,R,G
jgi|Suipic1|1086579|CE1086578_4945,183,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1086869|CE1086868_559,166,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1087178|CE1087177_2656,146,0,OUT,3,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1087452|CE1087451_30,137,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1087497|CE1087496_2331,484,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|108766|CE108765_5236,247,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Suipic1|108767|CE108766_3084,140,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1087872|CE1087871_1373,295,5,IN,5,OUT,R,R,R,R,G,G,G
jgi|Suipic1|1087974|CE1087973_134,90,2,OUT,2,IN,R,R,R,R,R,R,G
jgi|Suipic1|1088097|CE1088096_233,199,5,OUT,5,OUT,R,R,R,R,G,R,G
jgi|Suipic1|1088370|CE1088369_202,171,3,IN,4,OUT,R,R,R,R,G,R,G
jgi|Suipic1|108865|CE108864_9950,112,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1090291|CE1090290_373,196,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1090458|CE1090457_3716,426,1,OUT,1,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1090696|CE1090695_49,109,1,OUT,1,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1090740|CE1090739_83,178,2,IN,1,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1091156|CE1091155_61,108,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1091493|CE1091492_61,157,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1093398|CE1093397_869,130,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1093835|CE1093834_136,102,0,OUT,1,OUT,R,R,R,R,R,R,G
jgi|Suipic1|109394|CE109393_14636,227,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1094425|CE1094424_9398,137,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Suipic1|1094811|CE1094810_5126,829,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1095192|CE1095191_477,257,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suipic1|109544|CE109543_2604,286,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1095463|CE1095462_11054,964,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|109653|CE109652_100,233,1,IN,0,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1096998|CE1096997_7284,407,1,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1097018|CE1097017_12635,653,4,IN,5,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1097279|CE1097278_994,294,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1097829|CE1097828_729,131,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1098122|CE1098121_9488,79,1,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suipic1|1099300|CE1099299_2243,88,2,IN,2,IN,R,R,R,R,R,R,R
jgi|Suipic1|109997|CE109996_22922,161,4,IN,4,IN,R,R,R,R,R,R,R
jgi|Suipic1|1099994|CE1099993_1102,78,0,OUT,1,IN,R,R,R,R,R,R,G
jgi|Suipic1|1100017|CE1100016_185,461,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1100042|CE1100041_1253,498,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1100222|CE1100221_1356,118,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1100297|CE1100296_2190,217,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1100786|CE1100785_1236,69,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|110567|CE110566_120,122,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|110716|CE110715_781,110,1,OUT,3,IN,R,R,R,R,G,R,G
jgi|Suipic1|11073|CE11072_515,299,6,IN,6,IN,R,R,R,R,G,G,G
jgi|Suipic1|110785|CE110784_479,107,1,IN,1,IN,R,R,R,R,R,R,G
jgi|Suipic1|111285|CE111284_2067,181,1,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|111344|CE111343_561,225,5,OUT,5,OUT,R,R,R,R,G,G,G
jgi|Suipic1|111497|CE111496_6862,584,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suipic1|111892|CE111891_4056,161,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|112415|CE112414_14307,1650,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|114290|CE114289_6780,76,1,OUT,1,IN,R,R,R,R,R,R,G
jgi|Suipic1|115050|CE115049_1055,115,1,OUT,1,OUT,R,R,R,R,G,R,G
jgi|Suipic1|115483|CE115482_5419,1070,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|11548|CE11547_231,355,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|115963|CE115962_20181,519,12,IN,12,IN,R,R,R,R,R,G,G
jgi|Suipic1|116807|CE116806_22374,712,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1170938|gw1.189.1.1,101,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suipic1|1171010|gw1.181.3.1,281,0,OUT,3,IN,R,R,R,R,R,R,R
jgi|Suipic1|1171063|gw1.306.2.1,81,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1171302|gw1.7.10.1,65,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Suipic1|1171430|gw1.13.6.1,72,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1171596|gw1.102.6.1,333,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1171700|gw1.458.2.1,82,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1172260|gw1.456.9.1,119,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suipic1|1172919|gw1.31.5.1,156,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1173064|gw1.394.12.1,151,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1173223|gw1.634.1.1,87,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1173573|gw1.956.1.1,84,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1173672|gw1.138.12.1,80,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|117446|CE117445_3070,148,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1174580|gw1.136.20.1,182,3,OUT,3,OUT,R,R,R,R,G,R,G
jgi|Suipic1|1174623|gw1.391.1.1,235,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1174830|gw1.394.21.1,213,0,IN,1,IN,R,R,R,R,R,R,R
jgi|Suipic1|1174926|gw1.162.3.1,88,0,IN,1,IN,R,R,R,R,R,R,R
jgi|Suipic1|1175027|gw1.657.5.1,63,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1175355|gw1.2.45.1,186,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1175502|gw1.164.27.1,52,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1175503|gw1.479.4.1,235,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1175689|gw1.304.10.1,195,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1175869|gw1.971.8.1,131,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1175971|gw1.877.5.1,68,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1176136|gw1.31.14.1,69,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1176663|gw1.90.46.1,332,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1176775|gw1.322.5.1,65,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1176888|gw1.70.19.1,55,0,IN,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1176993|gw1.152.20.1,86,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1177336|gw1.253.25.1,51,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1177381|gw1.164.38.1,72,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1177711|gw1.131.40.1,113,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1177789|gw1.394.30.1,203,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1177807|gw1.472.5.1,51,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1177906|gw1.1.87.1,97,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1178345|gw1.317.29.1,57,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1178486|gw1.132.97.1,115,0,IN,1,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1178791|gw1.99.20.1,154,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suipic1|1178857|gw1.233.30.1,127,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1179143|gw1.137.21.1,199,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1179362|gw1.79.36.1,133,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suipic1|1179412|gw1.285.34.1,78,0,OUT,0,OUT,R,R,R,R,R,R,R
