SeqID,Length,Phob,Phob_N,TOP,TOP_N,GPCRHMM,SAM,SAM1,SAM2,SVM_AA,SVM_di,PLS_ACC
jgi|Suifus1|1000313|fgenesh1_kg.3_#_1506_#_TRINITY_DN1552_c0_g3_i1,98,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000317|fgenesh1_kg.3_#_1510_#_TRINITY_DN5631_c0_g1_i1,1036,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1000318|fgenesh1_kg.3_#_1511_#_TRINITY_DN2197_c0_g1_i1,159,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000335|fgenesh1_kg.3_#_1528_#_TRINITY_DN7631_c0_g2_i1,516,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000372|fgenesh1_kg.3_#_1565_#_TRINITY_DN8408_c0_g1_i3,296,4,IN,4,IN,R,R,R,R,G,G,R
jgi|Suifus1|1000421|fgenesh1_kg.3_#_1614_#_TRINITY_DN3767_c0_g1_i1,143,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000428|fgenesh1_kg.3_#_1621_#_TRINITY_DN8410_c0_g3_i1,538,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000463|fgenesh1_kg.3_#_1656_#_TRINITY_DN6847_c0_g1_i1,974,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|1000467|fgenesh1_kg.3_#_1660_#_TRINITY_DN5203_c1_g1_i4,499,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1000474|fgenesh1_kg.3_#_1667_#_TRINITY_DN2263_c0_g4_i1,125,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1000479|fgenesh1_kg.3_#_1672_#_TRINITY_DN4822_c0_g2_i2,259,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000484|fgenesh1_kg.3_#_1677_#_TRINITY_DN2801_c0_g2_i2,496,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000496|fgenesh1_kg.3_#_1689_#_TRINITY_DN5778_c0_g3_i5,97,1,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000502|fgenesh1_kg.3_#_1695_#_TRINITY_DN5778_c0_g1_i1,188,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000554|fgenesh1_kg.3_#_1747_#_TRINITY_DN3061_c0_g1_i2,840,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000573|fgenesh1_kg.3_#_1766_#_TRINITY_DN4443_c0_g1_i4,1964,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|1000583|fgenesh1_kg.3_#_1776_#_TRINITY_DN9046_c2_g5_i3,980,8,IN,11,OUT,R,R,R,R,R,G,R
jgi|Suifus1|1000588|fgenesh1_kg.3_#_1781_#_TRINITY_DN9046_c2_g4_i2,85,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000602|fgenesh1_kg.3_#_1795_#_TRINITY_DN2873_c0_g1_i1,283,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000607|fgenesh1_kg.3_#_1800_#_TRINITY_DN5464_c0_g1_i1,621,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000611|fgenesh1_kg.3_#_1804_#_TRINITY_DN5464_c1_g1_i3,807,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000616|fgenesh1_kg.3_#_1809_#_TRINITY_DN3949_c0_g1_i1,312,6,IN,6,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000627|fgenesh1_kg.3_#_1820_#_TRINITY_DN8817_c0_g5_i6,224,4,OUT,4,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000649|fgenesh1_kg.3_#_1842_#_TRINITY_DN8769_c1_g2_i8,503,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000655|fgenesh1_kg.3_#_1848_#_TRINITY_DN3105_c0_g1_i2,152,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000661|fgenesh1_kg.3_#_1854_#_TRINITY_DN5891_c0_g1_i2,1035,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1000672|fgenesh1_kg.3_#_1865_#_TRINITY_DN8676_c3_g1_i2,1134,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|1000687|fgenesh1_kg.3_#_1880_#_TRINITY_DN6141_c0_g3_i3,73,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000756|fgenesh1_kg.3_#_1949_#_TRINITY_DN7895_c0_g1_i1,137,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1000776|fgenesh1_kg.3_#_1969_#_TRINITY_DN6975_c0_g1_i8,497,12,IN,12,IN,R,R,R,R,G,G,R
jgi|Suifus1|1000812|fgenesh1_kg.3_#_2005_#_TRINITY_DN8191_c0_g1_i2,196,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000842|fgenesh1_kg.3_#_2035_#_TRINITY_DN6862_c1_g1_i7,218,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000873|fgenesh1_kg.3_#_2066_#_TRINITY_DN9042_c1_g3_i5,171,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000879|fgenesh1_kg.3_#_2072_#_TRINITY_DN9042_c1_g2_i1,598,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|1000895|fgenesh1_kg.3_#_2088_#_TRINITY_DN6259_c0_g1_i1,706,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1000898|fgenesh1_kg.3_#_2091_#_TRINITY_DN5914_c0_g2_i1,413,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1000901|fgenesh1_kg.3_#_2094_#_TRINITY_DN5914_c0_g1_i3,211,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000909|fgenesh1_kg.3_#_2102_#_TRINITY_DN6380_c0_g2_i6,854,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000962|fgenesh1_kg.3_#_2155_#_TRINITY_DN6967_c0_g1_i4,1329,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1000966|fgenesh1_kg.3_#_2159_#_TRINITY_DN8304_c1_g4_i4,75,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001004|fgenesh1_kg.3_#_2197_#_TRINITY_DN3367_c0_g1_i2,106,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001014|fgenesh1_kg.3_#_2207_#_TRINITY_DN6546_c0_g1_i1,537,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001017|fgenesh1_kg.3_#_2210_#_TRINITY_DN6300_c0_g2_i1,290,6,OUT,5,OUT,R,R,R,R,G,G,R
jgi|Suifus1|1001022|fgenesh1_kg.3_#_2215_#_TRINITY_DN6065_c0_g2_i3,373,2,IN,2,IN,R,R,R,R,G,G,R
jgi|Suifus1|1001025|fgenesh1_kg.3_#_2218_#_TRINITY_DN6065_c0_g1_i1,858,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001027|fgenesh1_kg.3_#_2220_#_TRINITY_DN5228_c0_g1_i2,949,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001038|fgenesh1_kg.3_#_2231_#_TRINITY_DN1462_c0_g1_i1,383,1,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001040|fgenesh1_kg.3_#_2233_#_TRINITY_DN6237_c0_g1_i3,403,1,OUT,3,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001075|fgenesh1_kg.3_#_2268_#_TRINITY_DN6662_c0_g1_i25,497,12,IN,12,IN,R,R,R,R,R,G,R
jgi|Suifus1|1001102|fgenesh1_kg.3_#_2295_#_TRINITY_DN4153_c0_g1_i2,227,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001105|fgenesh1_kg.3_#_2298_#_TRINITY_DN5327_c0_g1_i6,269,3,OUT,3,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001113|fgenesh1_kg.3_#_2306_#_TRINITY_DN5327_c0_g1_i10,190,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001116|fgenesh1_kg.3_#_2309_#_TRINITY_DN802_c0_g1_i1,426,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001118|fgenesh1_kg.3_#_2311_#_TRINITY_DN2239_c0_g1_i1,458,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001120|fgenesh1_kg.3_#_2313_#_TRINITY_DN3644_c0_g2_i2,422,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001160|fgenesh1_kg.3_#_2353_#_TRINITY_DN2093_c0_g1_i1,340,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001163|fgenesh1_kg.3_#_2356_#_TRINITY_DN8748_c1_g1_i2,1069,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001204|fgenesh1_kg.3_#_2397_#_TRINITY_DN7494_c1_g4_i1,364,8,IN,8,IN,R,R,R,R,G,R,R
jgi|Suifus1|1001206|fgenesh1_kg.3_#_2399_#_TRINITY_DN7494_c1_g3_i3,156,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001226|fgenesh1_kg.3_#_2419_#_TRINITY_DN5187_c1_g1_i1,386,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001231|fgenesh1_kg.3_#_2424_#_TRINITY_DN5187_c0_g1_i1,509,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001235|fgenesh1_kg.3_#_2428_#_TRINITY_DN4124_c0_g1_i4,415,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001249|fgenesh1_kg.3_#_2442_#_TRINITY_DN4690_c0_g1_i8,364,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001266|fgenesh1_kg.3_#_2459_#_TRINITY_DN8661_c0_g1_i4,214,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001268|fgenesh1_kg.3_#_2461_#_TRINITY_DN8661_c0_g2_i2,394,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001274|fgenesh1_kg.3_#_2467_#_TRINITY_DN8661_c1_g1_i2,583,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001313|fgenesh1_kg.3_#_2506_#_TRINITY_DN8661_c1_g2_i12,641,0,OUT,1,OUT,R,R,G,G,R,R,R
jgi|Suifus1|1001317|fgenesh1_kg.3_#_2510_#_TRINITY_DN3428_c0_g1_i2,569,9,OUT,9,OUT,R,R,R,R,R,G,R
jgi|Suifus1|1001320|fgenesh1_kg.3_#_2513_#_TRINITY_DN5100_c0_g2_i1,422,1,OUT,3,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001324|fgenesh1_kg.3_#_2517_#_TRINITY_DN7034_c1_g2_i2,187,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001325|fgenesh1_kg.3_#_2518_#_TRINITY_DN7034_c1_g1_i2,541,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001328|fgenesh1_kg.3_#_2521_#_TRINITY_DN7034_c0_g1_i1,513,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001352|fgenesh1_kg.3_#_2545_#_TRINITY_DN3264_c0_g1_i3,603,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001356|fgenesh1_kg.3_#_2549_#_TRINITY_DN6363_c0_g1_i8,684,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001393|fgenesh1_kg.3_#_2586_#_TRINITY_DN8539_c0_g3_i30,499,13,IN,12,IN,R,R,R,R,G,G,R
jgi|Suifus1|1001463|fgenesh1_kg.3_#_2656_#_TRINITY_DN7621_c1_g1_i15,177,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001472|fgenesh1_kg.3_#_2665_#_TRINITY_DN5469_c0_g1_i2,357,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001475|fgenesh1_kg.3_#_2668_#_TRINITY_DN863_c0_g1_i2,281,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001510|fgenesh1_kg.3_#_2703_#_TRINITY_DN6430_c0_g1_i1,713,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001512|fgenesh1_kg.3_#_2705_#_TRINITY_DN6430_c1_g2_i3,139,2,IN,2,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001518|fgenesh1_kg.3_#_2711_#_TRINITY_DN6430_c1_g1_i2,684,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001519|fgenesh1_kg.3_#_2712_#_TRINITY_DN6179_c0_g1_i2,537,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001528|fgenesh1_kg.3_#_2721_#_TRINITY_DN4376_c0_g1_i2,556,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001531|fgenesh1_kg.3_#_2724_#_TRINITY_DN6788_c0_g4_i8,657,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001549|fgenesh1_kg.3_#_2742_#_TRINITY_DN6266_c0_g1_i5,546,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001565|fgenesh1_kg.3_#_2758_#_TRINITY_DN5354_c0_g1_i10,277,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001575|fgenesh1_kg.3_#_2768_#_TRINITY_DN6724_c0_g1_i5,495,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001593|fgenesh1_kg.3_#_2786_#_TRINITY_DN8777_c1_g3_i1,141,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001602|fgenesh1_kg.3_#_2795_#_TRINITY_DN8777_c2_g2_i2,304,6,IN,7,OUT,R,R,R,R,G,G,R
jgi|Suifus1|1001611|fgenesh1_kg.3_#_2804_#_TRINITY_DN8777_c3_g13_i1,131,0,IN,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001613|fgenesh1_kg.3_#_2806_#_TRINITY_DN8777_c3_g1_i1,122,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001618|fgenesh1_kg.3_#_2811_#_TRINITY_DN8777_c3_g8_i3,153,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001694|fgenesh1_kg.3_#_2887_#_TRINITY_DN5581_c0_g1_i16,449,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001706|fgenesh1_kg.3_#_2899_#_TRINITY_DN7426_c0_g2_i1,169,2,OUT,3,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001707|fgenesh1_kg.3_#_2900_#_TRINITY_DN7426_c2_g1_i1,805,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001715|fgenesh1_kg.3_#_2908_#_TRINITY_DN7426_c1_g1_i1,352,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001719|fgenesh1_kg.3_#_2912_#_TRINITY_DN7426_c3_g1_i1,165,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001762|fgenesh1_kg.3_#_2955_#_TRINITY_DN4165_c0_g1_i6,217,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001797|fgenesh1_kg.3_#_2990_#_TRINITY_DN5329_c0_g1_i3,1086,1,IN,2,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001804|fgenesh1_kg.3_#_2997_#_TRINITY_DN4783_c0_g3_i1,1012,1,OUT,3,IN,R,R,R,R,R,R,R
jgi|Suifus1|100181|CE100180_2025,462,1,OUT,1,IN,R,R,R,R,R,R,G
jgi|Suifus1|1001838|fgenesh1_kg.3_#_3031_#_TRINITY_DN9150_c1_g1_i1,1761,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001839|fgenesh1_kg.3_#_3032_#_TRINITY_DN6159_c0_g1_i2,203,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001842|fgenesh1_kg.3_#_3035_#_TRINITY_DN6159_c1_g1_i1,795,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001844|fgenesh1_kg.3_#_3037_#_TRINITY_DN6159_c1_g2_i2,362,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001850|fgenesh1_kg.3_#_3043_#_TRINITY_DN7753_c0_g2_i2,519,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001865|fgenesh1_kg.3_#_3058_#_TRINITY_DN2659_c0_g1_i3,439,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001867|fgenesh1_kg.3_#_3060_#_TRINITY_DN4774_c0_g1_i2,1087,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001875|fgenesh1_kg.3_#_3068_#_TRINITY_DN8964_c0_g2_i2,122,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001881|fgenesh1_kg.3_#_3074_#_TRINITY_DN9125_c1_g4_i1,244,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001884|fgenesh1_kg.3_#_3077_#_TRINITY_DN8037_c0_g3_i1,186,3,OUT,2,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001928|fgenesh1_kg.3_#_3121_#_TRINITY_DN6417_c0_g2_i1,530,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001930|fgenesh1_kg.3_#_3123_#_TRINITY_DN6417_c0_g1_i1,651,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1001935|fgenesh1_kg.3_#_3128_#_TRINITY_DN4289_c0_g1_i2,198,0,OUT,3,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001938|fgenesh1_kg.3_#_3131_#_TRINITY_DN3939_c0_g1_i1,464,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|1001992|fgenesh1_kg.3_#_3185_#_TRINITY_DN7519_c0_g1_i1,667,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002018|fgenesh1_kg.3_#_3211_#_TRINITY_DN2637_c0_g2_i1,105,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002021|fgenesh1_kg.3_#_3214_#_TRINITY_DN7279_c1_g1_i2,451,1,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002043|fgenesh1_kg.3_#_3236_#_TRINITY_DN2710_c0_g1_i2,155,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002095|fgenesh1_kg.3_#_3288_#_TRINITY_DN8442_c2_g1_i5,101,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002108|fgenesh1_kg.3_#_3301_#_TRINITY_DN6030_c0_g1_i3,508,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002109|fgenesh1_kg.4_#_1_#_TRINITY_DN5507_c0_g2_i1,73,2,OUT,2,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002123|fgenesh1_kg.4_#_15_#_TRINITY_DN8311_c1_g1_i10,741,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002132|fgenesh1_kg.4_#_24_#_TRINITY_DN8311_c0_g1_i4,304,1,IN,1,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002136|fgenesh1_kg.4_#_28_#_TRINITY_DN8848_c1_g1_i3,805,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002138|fgenesh1_kg.4_#_30_#_TRINITY_DN8848_c1_g2_i3,237,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002148|fgenesh1_kg.4_#_40_#_TRINITY_DN8848_c0_g1_i8,841,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002156|fgenesh1_kg.4_#_48_#_TRINITY_DN6406_c0_g1_i3,538,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002164|fgenesh1_kg.4_#_56_#_TRINITY_DN6823_c0_g2_i6,768,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002172|fgenesh1_kg.4_#_64_#_TRINITY_DN349_c0_g1_i1,191,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002184|fgenesh1_kg.4_#_76_#_TRINITY_DN9105_c2_g4_i1,191,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002190|fgenesh1_kg.4_#_82_#_TRINITY_DN6126_c0_g1_i2,536,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002243|fgenesh1_kg.4_#_135_#_TRINITY_DN8578_c0_g1_i1,353,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002281|fgenesh1_kg.4_#_173_#_TRINITY_DN11652_c0_g1_i1,103,1,OUT,1,OUT,R,R,R,R,G,R,R
jgi|Suifus1|1002288|fgenesh1_kg.4_#_180_#_TRINITY_DN3462_c0_g1_i1,376,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002289|fgenesh1_kg.4_#_181_#_TRINITY_DN2880_c0_g1_i1,400,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002298|fgenesh1_kg.4_#_190_#_TRINITY_DN4135_c0_g2_i1,402,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002301|fgenesh1_kg.4_#_193_#_TRINITY_DN5507_c0_g3_i1,92,3,OUT,3,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002314|fgenesh1_kg.4_#_206_#_TRINITY_DN2465_c0_g1_i1,356,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002316|fgenesh1_kg.4_#_208_#_TRINITY_DN3717_c0_g1_i1,84,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|100232|CE100231_1582,484,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002346|fgenesh1_kg.4_#_238_#_TRINITY_DN4674_c0_g2_i1,82,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002352|fgenesh1_kg.4_#_244_#_TRINITY_DN4429_c0_g1_i1,359,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002363|fgenesh1_kg.4_#_255_#_TRINITY_DN7501_c0_g1_i1,515,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002384|fgenesh1_kg.4_#_276_#_TRINITY_DN6796_c0_g1_i1,622,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002385|fgenesh1_kg.4_#_277_#_TRINITY_DN7652_c0_g1_i1,500,3,IN,3,OUT,R,R,R,R,G,G,R
jgi|Suifus1|1002415|fgenesh1_kg.4_#_307_#_TRINITY_DN9141_c0_g2_i4,219,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002487|fgenesh1_kg.4_#_379_#_TRINITY_DN3480_c0_g1_i2,762,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002495|fgenesh1_kg.4_#_387_#_TRINITY_DN8307_c0_g2_i4,158,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002500|fgenesh1_kg.4_#_392_#_TRINITY_DN8307_c0_g2_i20,546,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002522|fgenesh1_kg.4_#_414_#_TRINITY_DN6189_c0_g1_i4,289,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002535|fgenesh1_kg.4_#_427_#_TRINITY_DN2042_c0_g1_i4,285,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002550|fgenesh1_kg.4_#_442_#_TRINITY_DN8978_c5_g19_i6,126,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suifus1|1002608|fgenesh1_kg.4_#_500_#_TRINITY_DN7529_c0_g2_i1,317,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Suifus1|1002610|fgenesh1_kg.4_#_502_#_TRINITY_DN1135_c0_g1_i1,150,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suifus1|1002629|fgenesh1_kg.4_#_521_#_TRINITY_DN5137_c0_g1_i3,340,0,OUT,1,IN,R,R,R,R,R,R,R
