SeqID,Length,Phob,Phob_N,TOP,TOP_N,GPCRHMM,SAM,SAM1,SAM2,SVM_AA,SVM_di,PLS_ACC
jgi|Rhivul1|113454|CE113453_491,252,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|114067|CE114066_916,647,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|114375|CE114374_545,1601,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|115060|CE115059_8057,2388,0,OUT,1,IN,R,R,R,R,R,G,R
jgi|Rhivul1|115117|CE115116_8913,957,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|115613|CE115612_318,373,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|115970|CE115969_2481,287,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|116035|CE116034_9741,137,1,OUT,2,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|116157|CE116156_52,148,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|116558|CE116557_4947,195,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Rhivul1|116717|CE116716_509,409,0,OUT,2,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|116822|CE116821_2453,527,12,IN,12,IN,R,R,R,R,R,G,G
jgi|Rhivul1|116907|CE116906_646,650,4,IN,3,IN,R,R,R,R,G,G,G
jgi|Rhivul1|117318|CE117317_235,78,1,IN,2,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|117418|CE117417_222,500,2,IN,3,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|117450|CE117449_7838,460,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|117596|CE117595_113,249,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|117605|CE117604_129,577,7,OUT,8,IN,R,R,R,R,G,G,G
jgi|Rhivul1|117714|CE117713_1118,474,0,OUT,0,OUT,R,R,R,R,G,G,R
jgi|Rhivul1|117718|CE117717_5711,483,1,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|118595|CE118594_1350,186,4,IN,4,IN,R,R,R,R,G,G,G
jgi|Rhivul1|11900|CE11899_1090,142,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|119037|CE119036_3011,345,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|11923|CE11922_1093,344,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|11938|CE11937_1306,212,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|119465|CE119464_2918,212,1,OUT,1,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|11952|CE11951_1782,293,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|119649|CE119648_878,301,6,OUT,7,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|11965|CE11964_23685,196,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|120038|CE120037_724,143,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|120263|CE120262_1342,237,6,OUT,6,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|12027|CE12026_872,156,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|120368|CE120367_1875,677,2,OUT,3,IN,R,R,R,R,R,G,R
jgi|Rhivul1|120520|CE120519_3012,605,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|120799|CE120798_209,566,7,OUT,8,OUT,R,R,R,R,G,G,G
jgi|Rhivul1|120914|CE120913_438,580,7,OUT,7,OUT,R,R,R,R,G,G,G
jgi|Rhivul1|121310|CE121309_155,182,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|12140|CE12139_2469,732,0,OUT,0,IN,R,R,R,R,R,G,R
jgi|Rhivul1|121472|CE121471_165,106,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|121678|CE121677_47,339,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|12200|CE12199_1294,127,0,OUT,1,IN,R,R,R,R,R,R,G
jgi|Rhivul1|122293|CE122292_103,74,1,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|122463|CE122462_122,89,1,IN,1,IN,R,R,R,R,R,R,G
jgi|Rhivul1|122698|CE122697_20203,267,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|123101|CE123100_546,261,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|123319|CE123318_2017,492,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|123343|CE123342_1203,406,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|123365|CE123364_1127,233,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|123368|CE123367_1345,399,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Rhivul1|124312|CE124311_1233,148,1,OUT,2,IN,R,R,R,R,R,R,G
jgi|Rhivul1|124336|CE124335_1170,271,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|124847|CE124846_117,89,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|125107|CE125106_393,299,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|125116|CE125115_310,490,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|125296|CE125295_69,168,0,OUT,2,OUT,R,R,R,R,G,R,G
jgi|Rhivul1|125305|CE125304_63,149,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|125719|CE125718_674,553,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Rhivul1|125725|CE125724_4513,634,1,OUT,1,IN,R,R,R,R,R,R,R
jgi|Rhivul1|125912|CE125911_33345,143,0,IN,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|1263|CE1262_370,723,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|126661|CE126660_1634,273,7,OUT,7,OUT,G,R,R,R,G,G,G
jgi|Rhivul1|12685|CE12684_7528,848,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|127352|CE127351_7603,437,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|128063|CE128062_262,77,1,OUT,2,IN,R,R,R,R,R,R,G
jgi|Rhivul1|128131|CE128130_1482,254,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|128224|CE128223_1054,116,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|128277|CE128276_2183,545,3,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|128429|CE128428_19905,154,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|128496|CE128495_7213,674,1,OUT,5,OUT,R,R,R,R,G,G,R
jgi|Rhivul1|12854|CE12853_1905,521,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|128658|CE128657_475,676,0,OUT,3,OUT,R,R,R,R,G,G,R
jgi|Rhivul1|128873|CE128872_445,314,1,OUT,1,OUT,R,R,R,R,G,R,R
jgi|Rhivul1|129156|CE129155_2028,418,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|129381|CE129380_11519,382,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|129556|CE129555_7081,924,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Rhivul1|129592|CE129591_5174,223,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|129936|CE129935_301,282,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|130024|CE130023_1240,315,7,OUT,6,OUT,R,R,R,R,G,G,G
jgi|Rhivul1|130200|CE130199_2512,698,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Rhivul1|130469|CE130468_1466,427,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|130486|CE130485_315,262,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|130580|CE130579_13034,101,1,OUT,1,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|131177|CE131176_2666,357,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|131389|CE131388_4410,1579,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|1316|CE1315_3309,799,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|13172|CE13171_36154,378,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|131980|CE131979_526,337,1,IN,2,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|132314|CE132313_1244,355,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|132467|CE132466_305,305,6,OUT,6,OUT,R,R,R,R,G,G,G
jgi|Rhivul1|132758|CE132757_83,209,4,IN,3,IN,R,R,R,R,G,G,G
jgi|Rhivul1|133053|CE133052_2093,1730,1,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|133065|CE133064_7295,747,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|133246|CE133245_12579,1231,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|133247|CE133246_1085,240,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|133572|CE133571_24774,389,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|133726|CE133725_301,283,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|133839|CE133838_167,322,1,OUT,3,IN,R,R,R,R,R,R,G
jgi|Rhivul1|134171|CE134170_3478,647,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|134777|CE134776_472,175,2,IN,2,OUT,R,R,R,R,G,R,G
jgi|Rhivul1|134918|CE134917_55,154,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|134942|CE134941_491,208,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|135018|CE135017_144,206,5,IN,5,IN,R,R,R,R,G,R,G
jgi|Rhivul1|135394|CE135393_719,210,0,IN,3,IN,R,R,R,R,R,R,R
jgi|Rhivul1|135454|CE135453_682,311,6,IN,6,IN,R,R,R,R,G,G,G
jgi|Rhivul1|135696|CE135695_1531,274,7,OUT,7,OUT,R,R,R,R,G,R,G
jgi|Rhivul1|136138|CE136137_176,224,3,OUT,5,IN,R,R,R,R,G,G,G
jgi|Rhivul1|136315|CE136314_2294,318,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|13631|CE13630_1606,413,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|136539|CE136538_3704,246,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|137333|CE137332_321,338,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|137406|CE137405_1212,239,4,IN,4,IN,R,R,R,R,R,R,R
jgi|Rhivul1|137605|CE137604_1315,205,0,IN,1,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|13767|CE13766_7334,584,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|137881|CE137880_2053,311,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|13796|CE13795_6659,530,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|138089|CE138088_783,54,1,OUT,1,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|13808|CE13807_3656,679,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|13848|CE13847_5992,296,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|138699|CE138698_87,325,7,OUT,7,OUT,G,R,R,R,G,G,G
jgi|Rhivul1|13871|CE13870_2047,368,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|140590|CE140589_1092,149,1,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|140653|CE140652_2352,284,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Rhivul1|140866|CE140865_23392,1435,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|141209|CE141208_7698,575,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|141457|CE141456_881,464,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|1414|CE1413_2461,328,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Rhivul1|141562|CE141561_8229,542,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|141740|CE141739_716,190,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|142018|CE142017_2293,204,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|142076|CE142075_266,218,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|142375|CE142374_2725,375,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|142518|CE142517_1442,386,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|143179|CE143178_568,136,0,OUT,0,OUT,R,R,R,R,G,R,G
jgi|Rhivul1|143231|CE143230_6555,424,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|14331|CE14330_4678,1152,0,OUT,0,OUT,R,R,R,R,R,G,R
jgi|Rhivul1|143717|CE143716_2300,353,1,OUT,1,IN,R,R,R,R,R,R,G
jgi|Rhivul1|144366|CE144365_9931,339,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|144550|CE144549_1349,231,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|144565|CE144564_1340,260,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Rhivul1|144752|CE144751_8481,529,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|144969|CE144968_701,371,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|146540|CE146539_490,401,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Rhivul1|147584|CE147583_80,110,4,OUT,4,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|147840|CE147839_1657,274,7,OUT,7,OUT,R,R,R,R,G,R,G
jgi|Rhivul1|148021|CE148020_598,310,6,IN,5,OUT,R,R,R,R,G,G,G
jgi|Rhivul1|148440|CE148439_6917,726,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|148570|CE148569_3177,966,12,OUT,13,OUT,R,R,R,R,R,G,R
jgi|Rhivul1|148707|CE148706_350,274,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|149180|CE149179_99591,205,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|149646|CE149645_431,153,3,OUT,4,OUT,R,R,R,R,G,R,R
jgi|Rhivul1|149904|CE149903_1544,220,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|150053|CE150052_11234,984,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|150205|CE150204_2849,498,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|150653|CE150652_575,147,2,IN,3,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|150995|CE150994_179,103,0,OUT,1,IN,R,R,R,R,R,R,G
jgi|Rhivul1|151421|CE151420_1072,584,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|151566|CE151565_1257,325,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|152042|CE152041_22293,639,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|152140|CE152139_1123,157,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|152305|CE152304_17156,431,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|152323|CE152322_3293,449,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Rhivul1|152512|CE152511_532,457,6,IN,7,IN,R,R,R,R,G,G,G
jgi|Rhivul1|152782|CE152781_6577,396,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|152985|CE152984_100,107,0,OUT,0,OUT,R,R,R,R,G,R,G
jgi|Rhivul1|153041|CE153040_2115,72,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|153104|CE153103_6037,350,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|153246|CE153245_2548,371,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|15349|CE15348_150,211,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|15367|CE15366_564,160,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|153873|CE153872_197,126,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|153982|CE153981_2190,433,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|154125|CE154124_1658,221,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|154163|CE154162_5261,680,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|154300|CE154299_1210,368,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|154418|CE154417_4527,1100,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|15446|CE15445_1223,278,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|154567|CE154566_367,249,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Rhivul1|15474|CE15473_1584,169,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|155005|CE155004_2490,609,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|155087|CE155086_4992,390,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|15511|CE15510_587,400,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|155210|CE155209_8546,752,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Rhivul1|155531|CE155530_53,79,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|155654|CE155653_392,108,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|155658|CE155657_282,316,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Rhivul1|155813|CE155812_194,314,0,OUT,2,OUT,R,R,R,R,G,R,R
jgi|Rhivul1|155968|CE155967_151,90,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|156004|CE156003_382,306,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|156065|CE156064_942,274,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|156414|CE156413_1972,378,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|156548|CE156547_1379,205,0,IN,1,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|15660|CE15659_7624,415,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|156724|CE156723_446,388,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|157072|CE157071_115,151,1,OUT,1,IN,R,R,R,R,R,R,G
jgi|Rhivul1|157104|CE157103_179,91,1,IN,1,IN,R,R,R,R,R,R,G
jgi|Rhivul1|157166|CE157165_2592,322,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Rhivul1|15830|CE15829_282,69,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|158587|CE158586_2377,481,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|158602|CE158601_1797,681,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Rhivul1|158678|CE158677_2194,302,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|159254|CE159253_266,97,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|159282|CE159281_1131,828,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|159611|CE159610_856,283,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|159783|CE159782_2212,392,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|160220|CE160219_235,297,5,OUT,7,OUT,R,R,R,R,G,G,G
jgi|Rhivul1|160930|CE160929_596,419,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|161273|CE161272_474,119,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Rhivul1|161537|CE161536_13362,548,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|161554|CE161553_2030,260,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Rhivul1|161696|CE161695_241,483,11,OUT,11,OUT,R,R,R,R,R,G,G
jgi|Rhivul1|161796|CE161795_158,128,1,IN,2,OUT,R,R,R,R,R,R,G
jgi|Rhivul1|161958|CE161957_4469,505,0,OUT,0,OUT,R,R,R,R,R,R,R
