SeqID,Length,Phob,Phob_N,TOP,TOP_N,GPCRHMM,SAM,SAM1,SAM2,SVM_AA,SVM_di,PLS_ACC
jgi|Suitom1|123657|CE123656_2097,445,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|123835|CE123834_5656,547,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|124157|CE124156_437,1126,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|124630|CE124629_36,69,0,OUT,1,IN,R,R,R,R,R,R,G
jgi|Suitom1|124639|CE124638_833,135,2,IN,2,OUT,R,R,R,R,G,R,G
jgi|Suitom1|124678|CE124677_44,164,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Suitom1|124786|CE124785_422,344,7,OUT,7,OUT,R,R,R,R,G,G,G
jgi|Suitom1|125116|CE125115_215,151,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|12528|CE12527_664,72,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suitom1|125366|CE125365_693,300,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|12537|CE12536_428,520,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|125647|CE125646_54,84,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|125774|CE125773_6212,103,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|125998|CE125997_2075,418,11,IN,11,IN,R,R,R,R,G,G,G
jgi|Suitom1|126056|CE126055_490,437,11,IN,11,IN,R,R,R,R,G,G,G
jgi|Suitom1|12627|CE12626_5670,305,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|126343|CE126342_2029,428,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|126455|CE126454_159,262,1,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Suitom1|126470|CE126469_1070,246,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|126740|CE126739_1261,762,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suitom1|127222|CE127221_886,339,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|127264|CE127263_651,407,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|127313|CE127312_313,282,7,OUT,7,OUT,R,R,R,R,G,G,G
jgi|Suitom1|127806|CE127805_4337,660,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|128155|CE128154_6055,1788,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Suitom1|128326|CE128325_880,335,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|12879|CE12878_56,70,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|129446|CE129445_530,129,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|129553|CE129552_2180,234,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|129584|CE129583_1311,328,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|129692|CE129691_3435,696,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|129801|CE129800_4694,188,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|129871|CE129870_458,802,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|129889|CE129888_6234,77,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|130332|CE130331_850,532,11,OUT,11,OUT,R,R,R,R,G,G,G
jgi|Suitom1|13039|CE13038_1204,328,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|130412|CE130411_112,134,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Suitom1|130427|CE130426_106,200,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|130683|CE130682_29174,296,4,IN,4,IN,R,R,R,R,G,G,G
jgi|Suitom1|130731|CE130730_817,446,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|130971|CE130970_2487,373,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|131046|CE131045_3448,225,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|131165|CE131164_2769,138,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|131387|CE131386_103,201,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|131474|CE131473_1091,464,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|131700|CE131699_1275,318,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Suitom1|131768|CE131767_4249,369,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|132368|CE132367_1453,188,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Suitom1|132703|CE132702_490,77,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|132867|CE132866_14054,975,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suitom1|132868|CE132867_139,208,4,IN,3,OUT,R,R,R,R,R,R,R
jgi|Suitom1|133210|CE133209_53,90,0,OUT,0,OUT,R,R,R,R,G,R,G
jgi|Suitom1|133213|CE133212_84,375,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|133378|CE133377_3784,167,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|133389|CE133388_563,157,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|133606|CE133605_1163,241,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|13408|CE13407_324,211,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|134144|CE134143_1111,339,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|134243|CE134242_2245,387,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|134266|CE134265_25,102,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Suitom1|134310|CE134309_9201,213,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|134485|CE134484_1466,598,2,OUT,3,IN,R,R,R,R,R,R,R
jgi|Suitom1|13457|CE13456_161,467,1,OUT,1,IN,R,R,R,R,R,G,R
jgi|Suitom1|134609|CE134608_2307,452,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|134804|CE134803_2721,433,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|135100|CE135099_1408,937,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|135120|CE135119_24,116,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|135192|CE135191_4325,405,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|135928|CE135927_3094,125,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|136474|CE136473_38,88,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|13651|CE13650_1878,545,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|13662|CE13661_1280,500,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|136682|CE136681_377,684,12,IN,11,OUT,R,R,R,R,G,G,G
jgi|Suitom1|136684|CE136683_3036,104,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suitom1|137088|CE137087_1199,479,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|137136|CE137135_3908,296,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|137159|CE137158_205,650,5,OUT,6,IN,R,R,R,R,R,G,R
jgi|Suitom1|137651|CE137650_1675,364,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|137759|CE137758_1455,1010,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|137841|CE137840_585,345,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|138219|CE138218_309,364,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|138411|CE138410_119,562,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|138539|CE138538_24,51,0,OUT,1,OUT,R,R,R,R,R,R,G
jgi|Suitom1|138693|CE138692_359,151,2,OUT,3,IN,R,R,R,R,R,R,G
jgi|Suitom1|138825|CE138824_1433,192,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|138|CE137_6905,73,1,OUT,1,IN,R,R,R,R,R,R,G
jgi|Suitom1|139500|CE139499_3374,458,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|139645|CE139644_2225,159,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|139811|CE139810_1160,241,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|140423|CE140422_155,722,1,IN,1,IN,R,R,R,R,R,R,G
jgi|Suitom1|140471|CE140470_6578,305,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|140500|CE140499_226,392,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|140581|CE140580_1116,450,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suitom1|140595|CE140594_701,225,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|14095|CE14094_1414,397,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|141014|CE141013_54242,494,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|141057|CE141056_1367,345,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suitom1|141164|CE141163_926,765,1,IN,1,IN,R,R,R,R,R,R,G
jgi|Suitom1|141197|CE141196_130,184,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|141224|CE141223_148,145,2,IN,3,OUT,R,R,R,R,R,R,G
jgi|Suitom1|141304|CE141303_1174,934,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Suitom1|141316|CE141315_1385,454,11,IN,10,OUT,R,R,R,R,R,G,G
jgi|Suitom1|141398|CE141397_1624,146,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|14195|CE14194_18,57,0,IN,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|142101|CE142100_200,441,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|142145|CE142144_3620,590,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|142176|CE142175_935,324,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|142467|CE142466_2251,527,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|142547|CE142546_638,353,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|142798|CE142797_3220,177,0,OUT,1,IN,R,R,R,R,R,R,G
jgi|Suitom1|143318|CE143317_21,144,0,OUT,1,IN,R,R,R,R,R,R,G
jgi|Suitom1|14333|CE14332_31152,119,0,IN,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|14334|CE14333_1000,331,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Suitom1|143651|CE143650_53,101,2,IN,2,IN,R,R,R,R,R,R,G
jgi|Suitom1|143727|CE143726_2454,185,1,OUT,1,OUT,R,R,R,R,R,R,G
jgi|Suitom1|143755|CE143754_493,639,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|144181|CE144180_137,240,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|144367|CE144366_398,291,3,OUT,4,OUT,R,R,R,R,G,R,G
jgi|Suitom1|144472|CE144471_15359,210,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|144481|CE144480_3429,110,1,OUT,1,IN,R,R,R,R,G,R,G
jgi|Suitom1|144822|CE144821_490,292,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|144828|CE144827_5358,517,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|144833|CE144832_91,177,4,OUT,5,OUT,R,R,R,R,G,R,G
jgi|Suitom1|144940|CE144939_427,255,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|14495|CE14494_3979,1043,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|144972|CE144971_703,329,7,OUT,8,IN,R,R,R,R,G,G,G
jgi|Suitom1|144999|CE144998_57,136,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|14580|CE14579_1508,406,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Suitom1|14599|CE14598_5268,433,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|14614|CE14613_3615,336,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Suitom1|14747|CE14746_9798,194,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|14824|CE14823_4469,706,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|15244|CE15243_5326,557,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|15352|CE15351_1394,537,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|15386|CE15385_2662,401,4,IN,4,IN,R,R,R,R,G,G,G
jgi|Suitom1|15603|CE15602_329,379,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|15640|CE15639_691,298,7,OUT,7,OUT,R,R,R,R,G,G,G
jgi|Suitom1|157834|CE157833_6843,244,1,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|157841|CE157840_718,304,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|157875|CE157874_1249,515,1,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|158088|CE158087_1654,339,3,OUT,4,OUT,R,R,R,R,G,R,R
jgi|Suitom1|158387|CE158386_3634,206,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|158494|CE158493_1123,842,1,OUT,3,IN,R,R,R,R,R,G,R
jgi|Suitom1|158700|CE158699_1740,222,4,IN,6,OUT,R,R,R,R,G,G,G
jgi|Suitom1|158791|CE158790_18683,1198,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|159150|CE159149_340,250,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|15931|CE15930_14450,251,0,OUT,5,OUT,R,R,R,R,R,R,G
jgi|Suitom1|159462|CE159461_155,170,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suitom1|159674|CE159673_3174,517,1,IN,1,OUT,R,R,R,R,R,R,R
jgi|Suitom1|159840|CE159839_33,94,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|159844|CE159843_291,404,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|159852|CE159851_185,287,6,OUT,6,OUT,R,R,R,R,G,G,G
jgi|Suitom1|159951|CE159950_213,112,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Suitom1|159972|CE159971_3699,526,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|160082|CE160081_330,208,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|160107|CE160106_36206,111,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|160443|CE160442_4468,743,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Suitom1|160623|CE160622_12510,1458,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|16128|CE16127_26204,122,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|161590|CE161589_1269,588,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|161632|CE161631_2724,613,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|161651|CE161650_2977,297,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|161954|CE161953_3778,180,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|162007|CE162006_2045,787,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Suitom1|162273|CE162272_9945,124,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|16233|CE16232_1504,628,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Suitom1|162531|CE162530_44258,154,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Suitom1|162656|CE162655_101,424,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Suitom1|16280|CE16279_67,135,0,OUT,1,IN,R,R,R,R,R,R,G
jgi|Suitom1|162956|CE162955_5224,175,2,IN,1,OUT,R,R,R,R,R,R,R
jgi|Suitom1|162974|CE162973_9240,374,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|163165|CE163164_41,100,2,OUT,2,OUT,R,R,R,R,R,R,G
jgi|Suitom1|163451|CE163450_419,372,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|163525|CE163524_571,555,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|163760|CE163759_218,94,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Suitom1|163845|CE163844_429,214,0,OUT,0,OUT,R,R,R,R,R,R,G
