SeqID,Length,Phob,Phob_N,TOP,TOP_N,GPCRHMM,SAM,SAM1,SAM2,SVM_AA,SVM_di,PLS_ACC
jgi|Hyssto1|100152|gm1.21629_g,211,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100155|gm1.21632_g,358,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100157|gm1.21634_g,283,0,OUT,1,IN,R,R,R,R,R,R,G
jgi|Hyssto1|100161|gm1.21638_g,171,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100164|gm1.21641_g,59,1,IN,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100168|gm1.21645_g,340,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100179|gm1.21656_g,283,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100181|gm1.21658_g,114,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100183|gm1.21660_g,594,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100186|gm1.21663_g,231,0,OUT,3,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100187|gm1.21664_g,571,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100188|gm1.21665_g,498,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100190|gm1.21667_g,131,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100191|gm1.21668_g,328,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100205|gm1.21682_g,309,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100211|gm1.21688_g,499,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100219|gm1.21696_g,172,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100224|gm1.21701_g,241,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100226|gm1.21703_g,241,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100230|gm1.21707_g,53,0,IN,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100237|gm1.21714_g,633,6,IN,9,OUT,R,R,R,R,G,G,G
jgi|Hyssto1|100239|gm1.21716_g,435,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100256|gm1.21733_g,491,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100257|gm1.21734_g,245,1,OUT,1,OUT,R,R,R,R,R,R,G
jgi|Hyssto1|100260|gm1.21737_g,143,3,OUT,3,OUT,R,R,R,R,R,R,G
jgi|Hyssto1|100262|gm1.21739_g,236,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Hyssto1|100277|gm1.21754_g,425,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100280|gm1.21757_g,276,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100284|gm1.21761_g,500,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100286|gm1.21763_g,99,0,IN,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100304|gm1.21781_g,591,0,OUT,4,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100306|gm1.21783_g,169,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100313|gm1.21790_g,404,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100326|gm1.21803_g,121,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100333|gm1.21810_g,84,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100351|gm1.21828_g,485,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Hyssto1|100355|gm1.21832_g,710,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100373|gm1.21850_g,267,2,OUT,3,OUT,R,R,R,R,G,R,R
jgi|Hyssto1|100376|gm1.21853_g,267,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100380|gm1.21857_g,455,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100382|gm1.21859_g,135,1,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100384|gm1.21861_g,196,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100386|gm1.21863_g,698,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100396|gm1.21873_g,647,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100407|gm1.21884_g,83,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100408|gm1.21885_g,301,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100411|gm1.21888_g,635,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100415|gm1.21892_g,258,0,OUT,3,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100418|gm1.21895_g,1591,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100421|gm1.21898_g,528,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100423|gm1.21900_g,262,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100436|gm1.21913_g,455,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100438|gm1.21915_g,200,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100439|gm1.21916_g,266,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100440|gm1.21917_g,226,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100449|gm1.21926_g,318,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100459|gm1.21936_g,631,4,OUT,3,OUT,R,R,R,R,R,G,R
jgi|Hyssto1|100469|gm1.21946_g,273,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Hyssto1|100471|gm1.21948_g,546,5,OUT,3,OUT,R,R,R,R,R,G,R
jgi|Hyssto1|100474|gm1.21951_g,383,7,OUT,8,OUT,R,R,R,R,R,G,G
jgi|Hyssto1|100476|gm1.21953_g,290,1,OUT,2,OUT,R,R,R,R,R,R,G
jgi|Hyssto1|100478|gm1.21955_g,342,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100480|gm1.21957_g,496,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100481|gm1.21958_g,133,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100484|gm1.21961_g,405,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100487|gm1.21964_g,217,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100497|gm1.21974_g,225,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100499|gm1.21976_g,464,5,OUT,6,IN,R,R,R,R,R,R,G
jgi|Hyssto1|100500|gm1.21977_g,645,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100502|gm1.21979_g,535,1,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100506|gm1.21983_g,477,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100511|gm1.21988_g,570,0,OUT,0,OUT,R,R,R,R,R,G,R
jgi|Hyssto1|100514|gm1.21991_g,200,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100535|gm1.22012_g,826,0,OUT,3,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100538|gm1.22015_g,492,12,IN,12,IN,R,R,R,R,G,G,G
jgi|Hyssto1|100540|gm1.22017_g,1234,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100541|gm1.22018_g,1250,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100542|gm1.22019_g,247,5,OUT,5,OUT,R,R,R,R,G,G,G
jgi|Hyssto1|100543|gm1.22020_g,704,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100545|gm1.22022_g,234,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100547|gm1.22024_g,452,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100572|gm1.22049_g,129,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100574|gm1.22051_g,365,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100577|gm1.22054_g,368,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100578|gm1.22055_g,471,11,OUT,11,OUT,R,R,R,R,R,G,R
jgi|Hyssto1|100586|gm1.22063_g,149,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100589|gm1.22066_g,240,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100591|gm1.22068_g,203,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100594|gm1.22071_g,380,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100596|gm1.22073_g,838,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100597|gm1.22074_g,758,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100601|gm1.22078_g,944,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100605|gm1.22082_g,72,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100606|gm1.22083_g,437,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100608|gm1.22085_g,749,11,OUT,10,IN,R,R,R,R,G,G,G
jgi|Hyssto1|100650|gm1.22127_g,2180,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100652|gm1.22129_g,301,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100655|gm1.22132_g,418,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100663|gm1.22140_g,494,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100675|gm1.22152_g,183,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100680|gm1.22157_g,479,4,IN,3,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100682|gm1.22159_g,170,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100688|gm1.22165_g,445,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100700|gm1.22177_g,1160,4,IN,6,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100702|gm1.22179_g,177,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100703|gm1.22180_g,85,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100704|gm1.22181_g,1133,3,IN,5,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100709|gm1.22186_g,357,1,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100710|gm1.22187_g,112,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100711|gm1.22188_g,1194,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100713|gm1.22190_g,355,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100714|gm1.22191_g,913,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100717|gm1.22194_g,1160,4,IN,6,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100719|gm1.22196_g,986,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100720|gm1.22197_g,88,1,OUT,1,OUT,R,R,R,R,R,R,G
jgi|Hyssto1|100735|gm1.22212_g,152,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100736|gm1.22213_g,429,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100750|gm1.22227_g,86,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100752|gm1.22229_g,315,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100757|gm1.22234_g,150,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100761|gm1.22238_g,632,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100765|gm1.22242_g,420,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100766|gm1.22243_g,683,2,OUT,3,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100767|gm1.22244_g,1316,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100769|gm1.22246_g,510,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100774|gm1.22251_g,326,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100792|gm1.22269_g,101,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100793|gm1.22270_g,254,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100798|gm1.22275_g,200,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100806|gm1.22283_g,429,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100808|gm1.22285_g,410,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100809|gm1.22286_g,521,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100816|gm1.22293_g,606,14,IN,14,IN,R,R,R,R,R,R,G
jgi|Hyssto1|100818|gm1.22295_g,537,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100827|gm1.22304_g,391,3,OUT,4,OUT,R,R,R,R,G,R,R
jgi|Hyssto1|100828|gm1.22305_g,215,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100837|gm1.22314_g,241,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100844|gm1.22321_g,686,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100846|gm1.22323_g,372,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100862|gm1.22339_g,667,1,IN,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100864|gm1.22341_g,179,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100885|gm1.22362_g,1351,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100886|gm1.22363_g,476,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100898|gm1.22375_g,523,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100905|gm1.22382_g,126,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100911|gm1.22388_g,286,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100932|gm1.22409_g,1159,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100936|gm1.22413_g,403,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100938|gm1.22415_g,375,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100960|gm1.22437_g,176,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100970|gm1.22447_g,290,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100971|gm1.22448_g,600,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100975|gm1.22452_g,624,10,IN,12,IN,R,R,R,R,G,G,G
jgi|Hyssto1|100977|gm1.22454_g,921,0,OUT,2,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100979|gm1.22456_g,443,1,IN,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100985|gm1.22462_g,441,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|100990|gm1.22467_g,100,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|100992|gm1.22469_g,178,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101003|gm1.22480_g,1001,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101004|gm1.22481_g,666,1,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101008|gm1.22485_g,735,0,OUT,1,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101011|gm1.22488_g,773,7,OUT,7,OUT,G,R,R,R,G,G,G
jgi|Hyssto1|101014|gm1.22491_g,217,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101020|gm1.22497_g,540,4,IN,6,IN,R,R,R,R,G,G,R
jgi|Hyssto1|101021|gm1.22498_g,365,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101025|gm1.22502_g,1005,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101027|gm1.22504_g,221,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101028|gm1.22505_g,221,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101031|gm1.22508_g,250,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101032|gm1.22509_g,322,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101033|gm1.22510_g,292,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101039|gm1.22516_g,1278,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101046|gm1.22523_g,611,0,OUT,0,OUT,R,R,R,R,G,G,R
jgi|Hyssto1|101047|gm1.22524_g,1216,0,OUT,3,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101048|gm1.22525_g,286,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101052|gm1.22529_g,1258,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101058|gm1.22535_g,200,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101068|gm1.22545_g,227,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101069|gm1.22546_g,257,1,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Hyssto1|101090|gm1.22567_g,210,4,IN,4,IN,R,R,R,R,R,R,G
jgi|Hyssto1|101093|gm1.22570_g,719,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101094|gm1.22571_g,1093,2,OUT,4,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101096|gm1.22573_g,214,0,IN,1,IN,R,R,R,R,R,R,G
jgi|Hyssto1|101097|gm1.22574_g,274,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101098|gm1.22575_g,445,0,OUT,0,OUT,R,R,R,R,G,G,R
jgi|Hyssto1|101101|gm1.22578_g,302,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101105|gm1.22582_g,788,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101106|gm1.22583_g,583,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101112|gm1.22589_g,406,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101118|gm1.22595_g,358,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101128|gm1.22605_g,297,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Hyssto1|101130|gm1.22607_g,400,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101131|gm1.22608_g,297,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Hyssto1|101142|gm1.22619_g,290,0,OUT,1,IN,R,R,R,R,R,R,G
jgi|Hyssto1|101143|gm1.22620_g,359,6,OUT,6,IN,R,R,R,R,G,G,G
jgi|Hyssto1|101164|gm1.22641_g,222,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101167|gm1.22644_g,120,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Hyssto1|101169|gm1.22646_g,241,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101172|gm1.22649_g,156,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101177|gm1.22654_g,652,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101178|gm1.22655_g,668,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101181|gm1.22658_g,483,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101182|gm1.22659_g,127,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101183|gm1.22660_g,652,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101185|gm1.22662_g,263,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|10118|gw1.150.6.1,67,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101190|gm1.22667_g,235,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101199|gm1.22676_g,194,2,OUT,2,OUT,R,R,R,R,G,R,G
jgi|Hyssto1|101205|gm1.22682_g,105,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101206|gm1.22683_g,98,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101207|gm1.22684_g,399,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101212|gm1.22689_g,955,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101214|gm1.22691_g,530,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101217|gm1.22694_g,692,0,OUT,0,OUT,R,R,R,R,R,G,R
jgi|Hyssto1|101218|gm1.22695_g,363,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101219|gm1.22696_g,253,1,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101220|gm1.22697_g,229,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101222|gm1.22699_g,967,11,IN,9,IN,R,R,R,R,G,G,G
jgi|Hyssto1|101223|gm1.22700_g,438,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101226|gm1.22703_g,795,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101231|gm1.22708_g,193,0,OUT,0,OUT,R,R,R,R,R,R,G
jgi|Hyssto1|101237|gm1.22714_g,776,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101238|gm1.22715_g,385,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101240|gm1.22717_g,185,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101250|gm1.22727_g,150,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101253|gm1.22730_g,179,1,OUT,1,OUT,R,R,R,R,R,R,G
jgi|Hyssto1|101256|gm1.22733_g,269,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101257|gm1.22734_g,235,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101258|gm1.22735_g,1007,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101260|gm1.22737_g,212,0,OUT,0,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101263|gm1.22740_g,263,0,OUT,2,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101268|gm1.22745_g,504,0,OUT,1,IN,R,R,R,R,R,R,R
jgi|Hyssto1|101270|gm1.22747_g,315,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101272|gm1.22749_g,262,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101275|gm1.22752_g,260,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101276|gm1.22753_g,257,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101278|gm1.22755_g,324,1,OUT,2,IN,R,R,R,R,R,R,G
jgi|Hyssto1|101288|gm1.22765_g,310,0,OUT,0,OUT,R,R,R,R,G,R,R
jgi|Hyssto1|101290|gm1.22767_g,468,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101306|gm1.22783_g,492,0,OUT,0,OUT,R,R,R,R,R,R,R
jgi|Hyssto1|101307|gm1.22784_g,212,2,IN,2,OUT,R,R,R,R,R,R,R
